Location_Name,Located_City,Location,Location_Type,User_ID,User_Location,User_Locale,User_Contributions,Travel_Date,Published_Date,Rating,Helpful_Votes,Title,Text
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 2409,Darlington,en_US,902,2015-12,2015-12-21T04:08:17-05:00,3,0,30 metre falls near Nuwara Eliya ,"It is possible to walk through a tea plantation to view the falls from the top. Unfortunately we didn't have time and viewed from the road below. It's certainly an impressive drop and worth seeing if you're passing (about 3 kms northeast of Nuwara Eliya). 

That said, we are fortunate to have seen a number of larger and more impressive waterfalls and can only rate this one as average. But don't let that put you off - it's definitely worth seeing.

"
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8961,"Mumbai, India",en_IN,19,2015-11,2015-12-04T07:03:09-05:00,5,2,Mind blowing!,"The route to this place is accessible via tuk-tuk/cars/cabs up till a certain point. Beyond that, you have to trek (easy) a bit which takes around 20 minutes. You then reach exactly in front of the waterfalls. From here, the view is so mesmerising that it is sort of unbelievable. The waterfalls look brilliant and has an intense flow. There is another option after reaching this point- going ahead and reaching exactly on the top of the waterfall. I didn't go there as it was almost 6 pm and was getting dark, so it was not a feasible option. There are usually polite locals around this place who help you to trek up. The place is so quiet, serene and scenic, that you are bound to love it :)    TIP: Please go during daylight as it gets dark quite early and you may not be able to enjoy the view."
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 4579,"Mijas, Spain",en_US,55,2015-11,2015-11-12T00:21:21-05:00,5,0,surprising amusing plenty of water,"it talked us over a hour to get by, and this for sure was worse it.
we did enjoyed with extremely good colours and clarity this day, when before and after usual rain, so because of much rain, plenty water and colours help;per to get phenomenal pictures"
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8962,"Dubai, United Arab Emirates",en_US,345,2015-10,2015-10-20T05:54:53-04:00,5,1,legend,"place full of stories :) nice to see like any other waterfall! I saw it from a distance, didn't go on top to see or 'afll' :)"
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8963,"Rotterdam, The Netherlands",nl,85,2015-10,2015-10-02T03:13:20-04:00,4,2,Good to walk and nice view on your way to the fall,"We walked up here from San Pedro Tea Factory. It was just a 5 km roundtrip and the view during the walk was awesome. Especially when you walk this route just before sunset. It gives a good view on the tea plantations and the city. The ground was a little muddy since it rained so much in the past days, so dont be afraid to get dirty shoes during rainy days. The fall itself is beautiful, but not spectacular. At the end we found this a nice activity. "
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8964,"Al Ain, United Arab Emirates",en_us,72,2015-09,2015-09-28T05:00:30-04:00,4,1,it falls from relatively high up,It falls from way up but is not as glamorous as The  Angel's Falls in Venezuela which falls from a height of 3000 ft.
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8965,"London, United Kingdom",en_UK,30,2015-09,2015-09-25T13:11:42-04:00,3,0,"Average, there are better falls in the area","Pretty average falls, but a nice quick walk if you're visiting the plantations. Interesting to see the climate change as you ascend."
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8966,"Melbourne, Australia",en_AU,9,2015-08,2015-09-05T07:20:04-04:00,3,0,Not a bad afternoon stroll,"Worth a visit if you are heading towards Pedros Tea Factory, but we didn't find this waterfall particularly special. A nice easy half an hour walk through the tea plantation (from the factory), and up a rocky terrain towards the end. The walk itself was enjoyable, and the waterfall was pretty, but plenty more spectacular sites elsewhere in the Hill Country.
That being said, would still recommend this as a peaceful way to spend an afternoon, paired with Pedros Tea Factory. "
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8967,"Oxfordshire, United Kingdom",en_UK,17,2015-08,2015-09-04T03:22:59-04:00,5,1,Secluded and Picturesque,"A short view filled walk from the main road through real working tea plantations where the workers are happy to engage and show off their stuff without the usual money-grabbing attitude. Bring some pens or sweets for the little children, we gave away 6, and don't be guilted into giving money to the older boys who put on a 'we are orphans show' that quickly disappeared when no money came.

The waterfall itself is unspectacular but does have good views over Nuwara Eliya and you can sit and watch the mist it creates very peacefully without the usual tourist mobbing at most other falls. A bevy of 8 swedish girls did nothing to diminish the views and when mentioned almost had me leaping from my lover."
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8968,"London, United Kingdom",en_UK,29,2015-08,2015-08-21T22:13:54-04:00,3,0,A short walk with great views,My husband and I did this walk after attempting to visit the tea plantation across the road. It's an easy hike to the top - only a couple of miles round trip - and offers pleasant views of the surrounding countryside. Worth it if you've got a couple of hours to spare. 
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8969,"Bucharest, Romania",en_US,27,2014-09,2015-08-19T06:28:36-04:00,4,0,Enjoyable!a,"It 's not a very big waterfall but it's nice and enjoyable, there are a lot of monkeys in this area, you should try to avoid them, as we were told that they got parasites and we can get infected! it's close to nuwara ellia you can reach it by train or by car"
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8970,"Cambridge, United Kingdom",en_US,15,2015-08,2015-08-18T06:36:36-04:00,4,0,Beautiful waterfall,"We definitely went the wrong way! Our tuk tuk driver dropped us off somewhere very random and we ended up scaling the waterfall from the bottom. Still made it though! 
There's a much easier way which is mostly flat and the waterfall is definitely worth it. There weren't that many people there either. However it's the sort of waterfall you can only look at, and can't really go into. Worth a visit if you have a few hours in the afternoon as it doesn't take long. "
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8971,"Dubai, United Arab Emirates",en_US,112,2015-07,2015-07-24T07:04:39-04:00,4,2,An exciting route with bit of climbing,"A very good waterfall, and we were intrigued with the name of the falls. A tiny passage which our driver tried to do with his van which is not recommended. Better to go in a tuk tuk. The road ends at a point after which there is about 200 meters walk to the falls. "
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8972,UK,en_US,96,2015-07,2015-07-16T01:02:46-04:00,4,0,Leisurely walk with reward at the end!,"Lovely short walk from Pedro Tea Estate entrance.  Walk through tea plantations with stunning views over the tea estates.  You will most likely be the only person there when you get to the waterfall which makes the walk worth it.  Will meet kids along the way asking for a pen, biscuit, chocolate, money, I wish I would have had something to share. Check out directions online before you set off. "
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8973,"Gold Coast, Australia",en_US,62,2015-06,2015-06-12T03:48:31-04:00,2,1,Not worth the trouble,A long tuk tuk ride and the a long walk to get to fairly ordinary waterfall.The walk was the best part
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8974,"Corpus Christi, Texas",en_US,115,2015-06,2015-06-10T09:35:56-04:00,3,0,"Nice Falls, Poor Road",We rode a tuk-tuk up the bumpy road as far as they will go. The rest of the path is not maintained and you arrive at a spot to view the falls but really it is not a great waterfall. Maybe it was not the best time of the year for viewing. I probably would not bother to make the trip again.
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8975,"Lahore, Pakistan",en_US,116,2015-04,2015-05-18T23:15:03-04:00,5,0,Beautiful Scenery,"Waterfall was beautiful, BUT the walk through the country side was so lovelyyyy. I'm personally very fond of water falls and all. There are few waterfalls in our way to Nuwara Eliya all are beautiful."
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8976,"Zurich, Switzerland",en_US,8,2015-03,2015-05-11T04:24:15-04:00,5,0,Lunch with nice view,"This place offers a very nice view, good Food and a nice garden surrounds the Restaurant.
A good place for a rest."
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 6888,Newcastle,en_US,96,2015-05,2015-05-06T20:37:22-04:00,3,0,Lovely walk,"The waterfalls were OK, but the walk through the countryside was lovely. Combine with visit to Pedro tea factory, and it makes a great morning"
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8977,"Doncaster, United Kingdom",en_US,233,2015-04,2015-04-23T05:17:58-04:00,4,2,Beautiful if the sun is out!!,"A really beautiful place to visit, there's a hotel at the top the drivers take all visitors to as a stop.  You can walk down to the base of the waterfall down a narrow path and stop for lunch on the way back up in the hotel.  A decent buffet curry for the price."
Ramboda Waterfall,Pussellawa,"Pussellawa, Kandy District, Central Province",Waterfalls,User 249,"Chennai (Madras), India",en_IN,546,2019-08,2019-08-26T22:35:01-04:00,4,1,Ramboda Waterfall,Ramboda waterfall is one of the tourist attraction in Sri Lanka. It can be seen from different places. Fall is located on the way to Nuwara Eliya from Kandy. it is in the hill area of Sri Lanka.
Ramboda Waterfall,Pussellawa,"Pussellawa, Kandy District, Central Province",Waterfalls,User 1690,Stanmore,en_US,70,2019-08,2019-08-22T17:59:58-04:00,4,0,Weird but nice,"The waterfalls can be seen from different places but for the best views, you have to go through a hotel and restaurant. They have made this accessible by building steps though narrow. Its a pleasant walk to the falls and not crowded. You can get tea or coffee and relax 
Once again thanks to Manik Tours to take us there"
Ramboda Waterfall,Pussellawa,"Pussellawa, Kandy District, Central Province",Waterfalls,User 1320,"Cambridge, United Kingdom",en_UK,1025,2019-03,2019-07-09T08:06:05-04:00,3,0,Waterfall accessed through a hotel,"Weird setup to access the waterfall through a hotel. It is free to visit, and is nice. But it's not one of the better waterfall experiences in Sri Lanka"
Ramboda Waterfall,Pussellawa,"Pussellawa, Kandy District, Central Province",Waterfalls,User 2059,"Abu Dhabi, United Arab Emirates",en_US,46,2019-06,2019-06-07T04:59:30-04:00,4,0,An Average experience!!!,"To get there, have to pass by a hotel and a restaurant, and a few steps down to reach the spot, to have a close look at the waterfall. Honestly, its not a huge waterfall or anything special about it but its worth a one time visit."
Ramboda Waterfall,Pussellawa,"Pussellawa, Kandy District, Central Province",Waterfalls,User 8978,"Thundersley, United Kingdom",en_UK,68,2019-04,2019-04-16T09:57:09-04:00,4,0,Visit and Lunch with the views of the waterfall,"Our driver stopped at this place for us to view the waterfalls. Access to the waterfall and the beautiful lush green surroundings is through the hotel and it's restaurant. Waterfall was little disappointing as there was not that much water.
After viewing the waterfall, we stayed at the buffet restaurant, which has very nice views of the waterfall and a lot of greenery. It was quite a pleasant experience."
Ramboda Waterfall,Pussellawa,"Pussellawa, Kandy District, Central Province",Waterfalls,User 242,"Gold Coast, Australia",en_US,520,2019-03,2019-03-22T19:37:35-04:00,4,0,Nice,I wish there was a lot more water coming down but unfortunately for all the people here there is somewhat of a drought which limits the amount of water flowing over the falls. We didnt truck up to them but looked from the vantage point off the main road above the souvenir shop.
